,Company Name,Location,date,Detail,Status Rocket,price,Status Mission,country,alpha3,year,month
1263,Sea Launch,"LP Odyssey, Kiritimati Launch Area, Pacific Ocean",1999-03-28 00:00:00,Zenit-3 SL | DemoSat,StatusActive,0.0,Success,Pacific Ocean,Pacific Ocean,1999,3
1264,Northrop,"Stargazer, Vandenberg AFB, California, USA",1999-03-05 02:56:00+00:00,Pegasus XL | WIRE,StatusActive,40000000.0,Success,USA,USA,1999,3
1265,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1999-02-26 22:44:00+00:00,"Ariane 44L | Arabsat-3A, Skynet 4E",StatusRetired,0.0,Success,France,FRA,1999,2
1266,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1999-02-23 10:29:00+00:00,"Delta II 7920-10 | ARGOS (P91-1 ARGOS), ?örsted and SUNSAT",StatusRetired,0.0,Success,USA,USA,1999,2
1267,ILS,"SLC-36A, Cape Canaveral AFS, Florida, USA",1999-02-16 01:45:00+00:00,Atlas IIAS | JCSAT-6,StatusRetired,0.0,Success,USA,USA,1999,2
1268,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1999-02-07 21:04:00+00:00,Delta II 7426 | Stardust,StatusRetired,0.0,Success,USA,USA,1999,2
1269,Lockheed,"SLC-46, Cape Canaveral AFS, Florida, USA",1999-01-27 00:34:00+00:00,Athena I | ROCSAT 1,StatusRetired,0.0,Success,USA,USA,1999,1
1270,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",1999-01-03 20:21:00+00:00,Delta II 7425 | Mars Polar Lander,StatusRetired,0.0,Success,USA,USA,1999,1
1271,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",1998-12-24 20:02:00+00:00,Cosmos-3M (11K65M) | Cosmos 2361,StatusRetired,0.0,Success,Russian Federation,RUS,1998,12
1272,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-12-22 01:08:00+00:00,Ariane 42L | Panamsat-6B,StatusRetired,0.0,Success,France,FRA,1998,12
1273,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998-12-19 11:39:00+00:00,Long March 2C | Iridium 88 & 89,StatusActive,30800000.0,Success,China,CHN,1998,12
1274,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1998-12-11 18:45:00+00:00,Delta II 7425 | Mars Climate Orbiter,StatusRetired,0.0,Success,USA,USA,1998,12
1275,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",1998-12-10 11:57:00+00:00,Cosmos-3M (11K65M) | Nadiezhda n†­8 & Astrid 2,StatusRetired,0.0,Success,Russian Federation,RUS,1998,12
1276,Northrop,"Stargazer, Vandenberg AFB, California, USA",1998-12-06 00:57:00+00:00,Pegasus XL | SWAS,StatusActive,40000000.0,Success,USA,USA,1998,12
1277,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-12-06 00:43:00+00:00,Ariane 42L | Satmex 5,StatusRetired,0.0,Success,France,FRA,1998,12
1278,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1998-12-04 08:35:00+00:00,Space Shuttle Endeavour | STS-88,StatusRetired,450000000.0,Success,USA,USA,1998,12
1279,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",1998-11-22 23:54:00+00:00,Delta II 7925 | BONUM-1,StatusRetired,0.0,Success,USA,USA,1998,11
1280,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1998-11-06 13:37:00+00:00,Delta II 7920-10C | MS-11,StatusRetired,0.0,Success,USA,USA,1998,11
1281,NASA,"LC-39B, Kennedy Space Center, Florida, USA",1998-10-29 19:19:00+00:00,Space Shuttle Discovery | STS-95,StatusRetired,450000000.0,Success,USA,USA,1998,10
1282,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-10-28 22:15:00+00:00,"Ariane 44L | Afristar, GE-5",StatusRetired,0.0,Success,France,FRA,1998,10
1283,Northrop,"Stargazer, Cape Canaveral AFS, Florida, USA",1998-10-22 00:02:00+00:00,Pegasus | SCD-2,StatusRetired,40000000.0,Success,USA,USA,1998,10
1284,ESA,"ELA-3, Guiana Space Centre, French Guiana, France",1998-10-21 16:37:00+00:00,Ariane 5 G | MaqSat 3 & ARD,StatusRetired,0.0,Success,France,FRA,1998,10
1285,Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",1998-10-20 07:19:00+00:00,Atlas IIA | UHF F9,StatusRetired,0.0,Success,USA,USA,1998,10
1286,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1998-10-09 22:50:00+00:00,Atlas IIA | Hot Bird 5,StatusRetired,0.0,Success,USA,USA,1998,10
1287,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-10-05 22:51:00+00:00,"Ariane 44L | Eutelsat W2, Sirius-3",StatusRetired,0.0,Success,France,FRA,1998,10
1288,Northrop,"SLC-576E, Vandenberg AFB, California, USA",1998-10-03 10:04:00+00:00,Minotaur C (Taurus) | STEX (NROL-8),StatusActive,45000000.0,Success,USA,USA,1998,10
1289,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",1998-09-28 23:41:00+00:00,Molniya-M /Block ML | Molniya-1T n†­168,StatusRetired,0.0,Success,Russian Federation,RUS,1998,9
1290,Northrop,"Stargazer, Wallops Flight Facility, Virginia, USA",1998-09-23 05:06:00+00:00,Pegasus XL/HAPS | Orbcomm C1 - C8,StatusActive,40000000.0,Success,USA,USA,1998,9
1291,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-09-16 06:31:00+00:00,Ariane 44LP | Panamsat-7,StatusRetired,0.0,Success,France,FRA,1998,9
1292,VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1998-09-09 20:29:00+00:00,Zenit-2 | Globalstar Satellites,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1998,9
1293,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1998-09-08 21:13:00+00:00,Delta II 7920-10C | MS-10,StatusRetired,0.0,Success,USA,USA,1998,9
1294,KCST,"Pad 1, Tonghae Satellite Launching Ground, North Korea",1998-08-31 03:07:00+00:00,Taepodong-1 | Kwangmyngsng 1,StatusRetired,0.0,Failure,North Korea,PRK,1998,8
1295,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",1998-08-27 01:17:00+00:00,Delta III 8930 | Galaxy 10,StatusRetired,0.0,Failure,USA,USA,1998,8
1296,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-08-25 23:07:00+00:00,Ariane 44P | ST-1,StatusRetired,0.0,Success,France,FRA,1998,8
1297,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1998-08-24 12:08:00+00:00,Delta II 7920-10C | Deep Space 1,StatusRetired,0.0,Success,USA,USA,1998,8
1298,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998-08-19 23:01:00+00:00,Long March 2C | Iridium 76 & 78,StatusActive,30800000.0,Success,China,CHN,1998,8
1299,RVSN USSR,"Site 41/1, Plesetsk Cosmodrome, Russia",1998-08-12 12:53:00+00:00,Molniya-M /Block ML | Molniya-1 n†­133,StatusRetired,0.0,Success,Russian Federation,RUS,1998,8
1300,Lockheed,"SLC-41, Cape Canaveral AFS, Florida, USA",1998-08-12 11:30:00+00:00,Titan IV(401)A | NROL-7 (Mercury),StatusRetired,0.0,Failure,USA,USA,1998,8
1301,Northrop,"Stargazer, Wallops Flight Facility, Virginia, USA",1998-08-02 16:24:00+00:00,Pegasus XL/HAPS | Orbcomm B1 - B8,StatusActive,40000000.0,Success,USA,USA,1998,8
1302,VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1998-07-28 09:15:00+00:00,Zenit-2 | Cosmos 2360,StatusRetired,0.0,Success,Kazakhstan,KAZ,1998,7
1303,VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1998-07-10 06:30:00+00:00,Zenit-2 | Resurs-O1 n†­4 & Others,StatusRetired,0.0,Success,Kazakhstan,KAZ,1998,7
1304,SRC,"K-407 Submarine, Barents Sea Launch Area, Barents Sea",1998-07-07 03:15:00+00:00,Shtil' | Tubsat,StatusRetired,0.0,Success,Russian Federation,RUS,1998,7
1305,ISAS,"Mu Pad, Uchinoura Space Center, Japan",1998-07-03 18:12:00+00:00,Mu-V / M-24 | Nozomi,StatusRetired,0.0,Success,Japan,JPN,1998,7
1306,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",1998-07-01 00:48:00+00:00,Molniya-M /Block ML | Molniya-3 n†­167,StatusRetired,0.0,Success,Russian Federation,RUS,1998,7
1307,ILS,"SLC-36A, Cape Canaveral AFS, Florida, USA",1998-06-18 22:48:00+00:00,Atlas IIAS | Intelsat 805,StatusRetired,0.0,Success,USA,USA,1998,6
1308,CASC,"LC-2, Xichang Satellite Launch Center, China",1998-06-18 09:20:00+00:00,Long March 3B | SinoSat 1,StatusActive,0.0,Success,China,CHN,1998,6
1309,VKS RF,"Site 32/1, Plesetsk Cosmodrome, Russia",1998-06-15 22:58:00+00:00,Tsyklon-3 | Cosmos 2352 to 2357,StatusRetired,0.0,Partial Failure,Russian Federation,RUS,1998,6
1310,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1998-06-10 00:35:00+00:00,Delta II 7925 | Thor III,StatusRetired,0.0,Success,USA,USA,1998,6
1311,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1998-06-02 22:06:00+00:00,Space Shuttle Discovery | STS-91,StatusRetired,450000000.0,Success,USA,USA,1998,6
1312,CASC,"LC-2, Xichang Satellite Launch Center, China",1998-05-30 10:00:00+00:00,Long March 3B | ChinaStar 1,StatusActive,0.0,Success,China,CHN,1998,5
1313,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1998-05-17 21:16:00+00:00,Delta II 7920-10C | MS-9,StatusRetired,0.0,Success,USA,USA,1998,5
1314,Lockheed,"SLC-4W, Vandenberg AFB, California, USA",1998-05-13 15:52:00+00:00,Titan II(23)G | NOAA-15,StatusRetired,35000000.0,Success,USA,USA,1998,5
1315,Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",1998-05-09 01:38:00+00:00,Titan IV(401)B | NROL-6 (Mentor),StatusRetired,0.0,Success,USA,USA,1998,5
1316,VKS RF,"Site 16/2, Plesetsk Cosmodrome, Russia",1998-05-07 08:53:00+00:00,Molniya-M /Block 2BL | Cosmos 2351,StatusRetired,0.0,Success,Russian Federation,RUS,1998,5
1317,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998-05-02 09:16:00+00:00,Long March 2C | Iridium 69 & 71,StatusActive,30800000.0,Success,China,CHN,1998,5
1318,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-04-28 22:53:00+00:00,"Ariane 44P | Nilesat-101, BSAT-1B",StatusRetired,0.0,Success,France,FRA,1998,4
1319,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1998-04-24 22:38:00+00:00,Delta II 7920-10C | Globalstar-2,StatusRetired,0.0,Success,USA,USA,1998,4
1320,NASA,"LC-39B, Kennedy Space Center, Florida, USA",1998-04-17 18:19:00+00:00,Space Shuttle Columbia | STS-90,StatusRetired,450000000.0,Success,USA,USA,1998,4
1321,Northrop,"Stargazer, Vandenberg AFB, California, USA",1998-04-02 16:24:00+00:00,Pegasus XL | TRACE,StatusActive,40000000.0,Success,USA,USA,1998,4
1322,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1998-03-30 06:02:00+00:00,Delta II 7920-10C | MS-8,StatusRetired,0.0,Success,USA,USA,1998,3
1323,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1998-03-25 17:01:00+00:00,Long March 2C | Iridium 51 & 61,StatusActive,30800000.0,Success,China,CHN,1998,3
1324,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-03-24 01:46:00+00:00,Ariane 40 | SPOT-4,StatusRetired,0.0,Success,France,FRA,1998,3
1325,Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",1998-03-16 21:32:00+00:00,Atlas II | UHF F8,StatusRetired,0.0,Success,USA,USA,1998,3
1326,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1998-02-28 00:21:00+00:00,Atlas IIAS | Intelsat 806,StatusRetired,0.0,Success,USA,USA,1998,2
1327,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-02-27 22:38:00+00:00,Ariane 42P | Hot Bird 4,StatusRetired,0.0,Success,France,FRA,1998,2
1328,Northrop,"Stargazer, Wallops Flight Facility, Virginia, USA",1998-02-26 07:07:00+00:00,Pegasus XL | SNOE & BATSAT,StatusActive,40000000.0,Success,USA,USA,1998,2
1329,MHI,"LA-Y1, Tanegashima Space Center, Japan",1998-02-21 07:55:00+00:00,H-II | Kakehashi,StatusRetired,0.0,Partial Failure,Japan,JPN,1998,2
1330,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1998-02-18 13:58:00+00:00,Delta II 7920-10C | MS-7,StatusRetired,0.0,Success,USA,USA,1998,2
1331,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1998-02-14 14:24:00+00:00,Delta II 7420-10C | Globalstar-1,StatusRetired,0.0,Success,USA,USA,1998,2
1332,Northrop,"SLC-576E, Vandenberg AFB, California, USA",1998-02-10 13:20:00+00:00,Minotaur C (Taurus) | GFO & Orbcomm 11 and 12,StatusActive,45000000.0,Success,USA,USA,1998,2
1333,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1998-02-04 23:29:00+00:00,"Ariane 44LP | Brasilsat B3, Inmarsat-3 F5",StatusRetired,0.0,Success,France,FRA,1998,2
1334,Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",1998-01-29 18:37:00+00:00,Atlas IIA | NROL-5/SDS,StatusRetired,0.0,Success,USA,USA,1998,1
1335,IAI,"Pad 1, Palmachim Airbase, Israel",1998-01-22 00:00:00,Shavit | Ofek-4,StatusRetired,0.0,Failure,Israel,ISR,1998,1
1336,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1998-01-22 02:48:00+00:00,Space Shuttle Endeavour | STS-89,StatusRetired,450000000.0,Success,USA,USA,1998,1
1337,Boeing,"SLC-17B, Cape Canaveral AFS, Florida, USA",1998-01-10 00:32:00+00:00,Delta II 7925 | Skynet 4D,StatusRetired,0.0,Success,USA,USA,1998,1
1338,Lockheed,"SLC-46, Cape Canaveral AFS, Florida, USA",1998-01-07 02:28:00+00:00,Athena II | Lunar Prospector,StatusRetired,0.0,Success,USA,USA,1998,1
1339,ILS,"Site 81/23, Baikonur Cosmodrome, Kazakhstan",1997-12-24 23:19:00+00:00,Proton K/Block DM-3 | PAS-22,StatusRetired,0.0,Partial Failure,Kazakhstan,KAZ,1997,12
1340,MITT,"Svobodny Cosmodrome, Russia",1997-12-24 13:32:00+00:00,Start-1 | Earlybird 1,StatusActive,0.0,Success,Russian Federation,RUS,1997,12
1341,Northrop,"Stargazer, Wallops Flight Facility, Virginia, USA",1997-12-23 19:11:00+00:00,Pegasus XL/HAPS | Orbcomm A1-A8,StatusActive,40000000.0,Success,USA,USA,1997,12
1342,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-12-22 00:16:00+00:00,Ariane 42L | Intelsat 804,StatusRetired,0.0,Success,France,FRA,1997,12
1343,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-12-20 13:16:00+00:00,Delta II 7920-10C | MS-6,StatusRetired,0.0,Success,USA,USA,1997,12
1344,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-12-12 21:48:00+00:00,"Ariane 44L | Sirius-2, Cakrawarta-1",StatusRetired,0.0,Success,France,FRA,1997,12
1345,VKS RF,"Site 90/20, Baikonur Cosmodrome, Kazakhstan",1997-12-09 07:17:00+00:00,Tsyklon-2 | Cosmos 2347,StatusRetired,0.0,Success,Kazakhstan,KAZ,1997,12
1346,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1997-12-08 23:52:00+00:00,Atlas IIAS | Galaxy 8i,StatusRetired,0.0,Success,USA,USA,1997,12
1347,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1997-12-08 07:16:00+00:00,Long March 2C | Iridium 42 & 44,StatusActive,30800000.0,Success,China,CHN,1997,12
1348,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-12-02 22:52:00+00:00,"Ariane 44P | JCSAT-5, Equator S",StatusRetired,0.0,Success,France,FRA,1997,12
1349,MHI,"LA-Y1, Tanegashima Space Center, Japan",1997-11-27 21:27:00+00:00,H-II | TRMM & Orihime/Hikoboshi,StatusRetired,0.0,Success,Japan,JPN,1997,11
1350,NASA,"LC-39B, Kennedy Space Center, Florida, USA",1997-11-19 19:46:00+00:00,Space Shuttle Columbia | STS-87,StatusRetired,450000000.0,Success,USA,USA,1997,11
1351,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-11-09 01:34:00+00:00,Delta II 7920-10C | MS-5,StatusRetired,0.0,Success,USA,USA,1997,11
1352,Lockheed,"SLC-41, Cape Canaveral AFS, Florida, USA",1997-11-08 02:05:00+00:00,Titan IV(401)A | NROL-4 (Trumpet),StatusRetired,0.0,Success,USA,USA,1997,11
1353,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1997-11-06 00:30:00+00:00,Delta II 7925 | USA-134 (GPS IIA-19),StatusRetired,0.0,Success,USA,USA,1997,11
1354,AEB,"VLS Pad, Alc?›ntara Launch Center, Maranh?œo, Brazil",1997-11-02 00:00:00,VLS-1 | SCD-2A,StatusActive,0.0,Failure,Brazil,BRA,1997,11
1355,ESA,"ELA-3, Guiana Space Centre, French Guiana, France",1997-10-30 13:43:00+00:00,"Ariane 5 G | MaqSat-H, TEAMSAT, MaqSat-B, YES",StatusRetired,0.0,Partial Failure,France,FRA,1997,10
1356,Lockheed,"SLC-36A, Cape Canaveral AFS, Florida, USA",1997-10-25 00:46:00+00:00,Atlas IIA | DSCS IIIB-13,StatusRetired,0.0,Success,USA,USA,1997,10
1357,Lockheed,"SLC-4E, Vandenberg AFB, California, USA",1997-10-24 02:32:00+00:00,Titan IV(403)A | NROL-3 (Lacrosse),StatusRetired,0.0,Success,USA,USA,1997,10
1358,Northrop,"Stargazer, Wallops Flight Facility, Virginia, USA",1997-10-22 13:13:00+00:00,Pegasus XL | STEP-4,StatusActive,40000000.0,Success,USA,USA,1997,10
1359,CASC,"LC-2, Xichang Satellite Launch Center, China",1997-10-16 19:13:00+00:00,Long March 3B | Apstar 2R,StatusActive,0.0,Success,China,CHN,1997,10
1360,Lockheed,"SLC-40, Cape Canaveral AFS, Florida, USA",1997-10-15 08:43:00+00:00,Titan IV(401)B | Cassini???Huygens,StatusRetired,0.0,Success,USA,USA,1997,10
1361,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1997-10-05 21:01:00+00:00,Atlas IIAS | Echostar 3,StatusRetired,0.0,Success,USA,USA,1997,10
1362,ISRO,"First Launch Pad, Satish Dhawan Space Centre, India",1997-09-29 10:20:00+00:00,PSLV-G | IRS-1D,StatusRetired,25000000.0,Partial Failure,India,IND,1997,9
1363,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-09-27 01:23:00+00:00,Delta II 7920-10C | MS-4,StatusRetired,0.0,Success,USA,USA,1997,9
1364,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-09-25 14:34:00+00:00,Space Shuttle Atlantis | STS-86,StatusRetired,450000000.0,Success,USA,USA,1997,9
1365,VKS RF,"Site 43/3, Plesetsk Cosmodrome, Russia",1997-09-24 21:30:00+00:00,Molniya-M /Block ML | Molniya-1T n†­166,StatusRetired,0.0,Success,Russian Federation,RUS,1997,9
1366,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-09-23 23:58:00+00:00,Ariane 44LP | Intelsat 803,StatusRetired,0.0,Success,France,FRA,1997,9
1367,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",1997-09-23 16:44:00+00:00,Cosmos-3M (11K65M) | Cosmos 2346 & FAISAT-2V,StatusRetired,0.0,Success,Russian Federation,RUS,1997,9
1368,ILS,"SLC-36A, Cape Canaveral AFS, Florida, USA",1997-09-04 12:03:00+00:00,Atlas IIAS | GE-3,StatusRetired,0.0,Success,USA,USA,1997,9
1369,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-09-02 22:21:00+00:00,"Ariane 44LP | Hot Bird 3, Meteosat 7",StatusRetired,0.0,Success,France,FRA,1997,9
1370,CASC,"LC-7, Taiyuan Satellite Launch Center, China",1997-09-01 14:00:00+00:00,Long March 2C | Iridium mass simulator A&B,StatusActive,30800000.0,Success,China,CHN,1997,9
1371,Northrop,"Stargazer, Vandenberg AFB, California, USA",1997-08-29 15:02:00+00:00,Pegasus XL | FORTE,StatusActive,40000000.0,Success,USA,USA,1997,8
1372,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1997-08-25 14:39:00+00:00,Delta II 7920-8 | Advanced Composition Explorer,StatusRetired,0.0,Success,USA,USA,1997,8
1373,Lockheed,"SLC-6, Vandenberg AFB, California, USA",1997-08-23 06:51:00+00:00,Athena I | Lewis,StatusRetired,0.0,Success,USA,USA,1997,8
1374,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-08-21 00:38:00+00:00,Delta II 7920-10C | MS-3,StatusRetired,0.0,Success,USA,USA,1997,8
1375,CASC,"LC-2, Xichang Satellite Launch Center, China",1997-08-19 17:50:00+00:00,Long March 3B | Agila-2,StatusActive,0.0,Success,China,CHN,1997,8
1376,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-08-08 06:46:00+00:00,Ariane 44P | Panamsat-6,StatusRetired,0.0,Success,France,FRA,1997,8
1377,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-08-07 14:41:00+00:00,Space Shuttle Discovery | STS-85,StatusRetired,450000000.0,Success,USA,USA,1997,8
1378,Northrop,"Stargazer, Base Aerea de Gando, Gran Canaria",1997-08-01 20:20:00+00:00,Pegasus XL | OrbView-2,StatusActive,40000000.0,Success,USA,USA,1997,8
1379,ILS,"SLC-36B, Cape Canaveral AFS, Florida, USA",1997-07-28 01:15:00+00:00,Atlas IIAS | Superbird C,StatusRetired,0.0,Success,USA,USA,1997,7
1380,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1997-07-23 03:43:00+00:00,Delta II 7925 | USA-132 (GPS IIR-2),StatusRetired,0.0,Success,USA,USA,1997,7
1381,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-07-09 13:04:00+00:00,Delta II 7920-10C | MS-2,StatusRetired,0.0,Success,USA,USA,1997,7
1382,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-07-01 18:02:00+00:00,Space Shuttle Columbia | STS-94,StatusRetired,450000000.0,Success,USA,USA,1997,7
1383,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-06-25 23:44:00+00:00,Ariane 44P | Intelsat 802,StatusRetired,0.0,Success,France,FRA,1997,6
1384,CASC,"LC-3, Xichang Satellite Launch Center, China",1997-06-10 12:01:00+00:00,Long March 3 | Fengyun-2A,StatusRetired,0.0,Success,China,CHN,1997,6
1385,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-06-03 23:20:00+00:00,"Ariane 44L | Inmarsat 3 F4, Insat 2D",StatusRetired,0.0,Success,France,FRA,1997,6
1386,Boeing,"SLC-17A, Cape Canaveral AFS, Florida, USA",1997-05-20 22:39:00+00:00,Delta II 7925 | Telenor Thor II,StatusRetired,0.0,Success,USA,USA,1997,5
1387,VKS RF,"Site 45/1, Baikonur Cosmodrome, Kazakhstan",1997-05-20 07:07:00+00:00,Zenit-2 | Tselina-2 n†­19,StatusRetired,0.0,Failure,Kazakhstan,KAZ,1997,5
1388,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-05-15 08:07:00+00:00,Space Shuttle Atlantis | STS-84,StatusRetired,450000000.0,Success,USA,USA,1997,5
1389,VKS RF,"Site 43/4, Plesetsk Cosmodrome, Russia",1997-05-14 00:33:00+00:00,Molniya-M /Block 2BL | Cosmos 2342,StatusRetired,0.0,Success,Russian Federation,RUS,1997,5
1390,CASC,"LC-2, Xichang Satellite Launch Center, China",1997-05-11 16:17:00+00:00,Long March 3A | ChinaSat 6,StatusActive,69700000.0,Success,China,CHN,1997,5
1391,Boeing,"SLC-2W, Vandenberg AFB, California, USA",1997-05-05 14:55:00+00:00,Delta II 7920-10C | MS-1,StatusRetired,0.0,Success,USA,USA,1997,5
1392,Lockheed,"SLC-36B, Cape Canaveral AFS, Florida, USA",1997-04-25 05:49:00+00:00,Atlas I | GOES-K,StatusRetired,0.0,Success,USA,USA,1997,4
1393,Northrop,"Stargazer, Base Aerea de Gando, Gran Canaria",1997-04-21 11:59:00+00:00,Pegasus XL | MiniSat & Celestis space burial,StatusActive,40000000.0,Success,USA,USA,1997,4
1394,VKS RF,"Site 132/1, Plesetsk Cosmodrome, Russia",1997-04-17 13:03:00+00:00,Cosmos-3M (11K65M) | Cosmos 2341,StatusRetired,0.0,Success,Russian Federation,RUS,1997,4
1395,Arianespace,"ELA-2, Guiana Space Centre, French Guiana, France",1997-04-16 23:08:00+00:00,"Ariane 44LP | Thaicom 3, BSAT 1a",StatusRetired,0.0,Success,France,FRA,1997,4
1396,NASA,"LC-39A, Kennedy Space Center, Florida, USA",1997-04-04 19:20:00+00:00,Space Shuttle Columbia | STS-83,StatusRetired,450000000.0,Success,USA,USA,1997,4
1397,Lockheed,"SLC-4W, Vandenberg AFB, California, USA",1997-04-04 16:47:00+00:00,Titan II(23)G | USA-131,StatusRetired,35000000.0,Success,USA,USA,1997,4
1398,ILS,"SLC-36A, Cape Canaveral AFS, Florida, USA",1997-03-08 06:01:00+00:00,Atlas IIA | Tempo 2,StatusRetired,0.0,Success,USA,USA,1997,3
